"","Date","Hour","Month","Day","Year","Week.Number","Day.of.Week","WeekDay","Holiday","temp","precip","snow","windspeed","covid","Rush"
"630",2022-06-05,"01",6,5,2022,23,1,"Sun","No Holiday",59.8,0.08,0,11,0,0
"631",2022-06-05,"02",6,5,2022,23,1,"Sun","No Holiday",59.8,0.08,0,11,0,0
"632",2022-06-05,"03",6,5,2022,23,1,"Sun","No Holiday",59.8,0.08,0,11,0,0
"633",2022-06-05,"04",6,5,2022,23,1,"Sun","No Holiday",59.8,0.08,0,11,0,0
"634",2022-06-05,"05",6,5,2022,23,1,"Sun","No Holiday",59.8,0.08,0,11,0,0
"635",2022-06-05,"06",6,5,2022,23,1,"Sun","No Holiday",59.8,0.08,0,11,0,0
"636",2022-06-05,"07",6,5,2022,23,1,"Sun","No Holiday",59.8,0.08,0,11,0,0
"637",2022-06-05,"08",6,5,2022,23,1,"Sun","No Holiday",59.8,0.08,0,11,0,0
"638",2022-06-05,"09",6,5,2022,23,1,"Sun","No Holiday",59.8,0.08,0,11,0,0
"639",2022-06-05,"10",6,5,2022,23,1,"Sun","No Holiday",59.8,0.08,0,11,0,0
"640",2022-06-05,"11",6,5,2022,23,1,"Sun","No Holiday",59.8,0.08,0,11,0,0
"641",2022-06-05,"12",6,5,2022,23,1,"Sun","No Holiday",59.8,0.08,0,11,0,0
"642",2022-06-05,"13",6,5,2022,23,1,"Sun","No Holiday",59.8,0.08,0,11,0,0
"643",2022-06-05,"14",6,5,2022,23,1,"Sun","No Holiday",59.8,0.08,0,11,0,0
"644",2022-06-05,"15",6,5,2022,23,1,"Sun","No Holiday",59.8,0.08,0,11,0,1
"645",2022-06-05,"16",6,5,2022,23,1,"Sun","No Holiday",59.8,0.08,0,11,0,1
"646",2022-06-05,"17",6,5,2022,23,1,"Sun","No Holiday",59.8,0.08,0,11,0,1
"647",2022-06-05,"18",6,5,2022,23,1,"Sun","No Holiday",59.8,0.08,0,11,0,1
"648",2022-06-05,"19",6,5,2022,23,1,"Sun","No Holiday",59.8,0.08,0,11,0,1
"649",2022-06-05,"20",6,5,2022,23,1,"Sun","No Holiday",59.8,0.08,0,11,0,1
"650",2022-06-05,"21",6,5,2022,23,1,"Sun","No Holiday",59.8,0.08,0,11,0,0
"651",2022-06-05,"22",6,5,2022,23,1,"Sun","No Holiday",59.8,0.08,0,11,0,0
"652",2022-06-05,"23",6,5,2022,23,1,"Sun","No Holiday",59.8,0.08,0,11,0,0
"653",2022-06-06,"00",6,6,2022,23,2,"Mon","No Holiday",58.9,0.13,0,10.3,0,0
"654",2022-06-06,"01",6,6,2022,23,2,"Mon","No Holiday",58.9,0.13,0,10.3,0,0
"655",2022-06-06,"02",6,6,2022,23,2,"Mon","No Holiday",58.9,0.13,0,10.3,0,0
"656",2022-06-06,"03",6,6,2022,23,2,"Mon","No Holiday",58.9,0.13,0,10.3,0,0
"657",2022-06-06,"04",6,6,2022,23,2,"Mon","No Holiday",58.9,0.13,0,10.3,0,0
"658",2022-06-06,"05",6,6,2022,23,2,"Mon","No Holiday",58.9,0.13,0,10.3,0,0
"659",2022-06-06,"06",6,6,2022,23,2,"Mon","No Holiday",58.9,0.13,0,10.3,0,0
"660",2022-06-06,"07",6,6,2022,23,2,"Mon","No Holiday",58.9,0.13,0,10.3,0,0
"661",2022-06-06,"08",6,6,2022,23,2,"Mon","No Holiday",58.9,0.13,0,10.3,0,0
"662",2022-06-06,"09",6,6,2022,23,2,"Mon","No Holiday",58.9,0.13,0,10.3,0,0
"663",2022-06-06,"10",6,6,2022,23,2,"Mon","No Holiday",58.9,0.13,0,10.3,0,0
"664",2022-06-06,"11",6,6,2022,23,2,"Mon","No Holiday",58.9,0.13,0,10.3,0,0
"665",2022-06-06,"12",6,6,2022,23,2,"Mon","No Holiday",58.9,0.13,0,10.3,0,0
"666",2022-06-06,"13",6,6,2022,23,2,"Mon","No Holiday",58.9,0.13,0,10.3,0,0
"667",2022-06-06,"14",6,6,2022,23,2,"Mon","No Holiday",58.9,0.13,0,10.3,0,0
"668",2022-06-06,"15",6,6,2022,23,2,"Mon","No Holiday",58.9,0.13,0,10.3,0,1
"669",2022-06-06,"16",6,6,2022,23,2,"Mon","No Holiday",58.9,0.13,0,10.3,0,1
"670",2022-06-06,"17",6,6,2022,23,2,"Mon","No Holiday",58.9,0.13,0,10.3,0,1
"671",2022-06-06,"18",6,6,2022,23,2,"Mon","No Holiday",58.9,0.13,0,10.3,0,1
"672",2022-06-06,"19",6,6,2022,23,2,"Mon","No Holiday",58.9,0.13,0,10.3,0,1
"673",2022-06-06,"20",6,6,2022,23,2,"Mon","No Holiday",58.9,0.13,0,10.3,0,1
"674",2022-06-06,"21",6,6,2022,23,2,"Mon","No Holiday",58.9,0.13,0,10.3,0,0
"675",2022-06-06,"22",6,6,2022,23,2,"Mon","No Holiday",58.9,0.13,0,10.3,0,0
"676",2022-06-06,"23",6,6,2022,23,2,"Mon","No Holiday",58.9,0.13,0,10.3,0,0
"677",2022-06-07,"00",6,7,2022,23,3,"Tue","No Holiday",59.1,0.02,0,8.9,0,0
"678",2022-06-07,"01",6,7,2022,23,3,"Tue","No Holiday",59.1,0.02,0,8.9,0,0
"679",2022-06-07,"02",6,7,2022,23,3,"Tue","No Holiday",59.1,0.02,0,8.9,0,0
"680",2022-06-07,"03",6,7,2022,23,3,"Tue","No Holiday",59.1,0.02,0,8.9,0,0
"681",2022-06-07,"04",6,7,2022,23,3,"Tue","No Holiday",59.1,0.02,0,8.9,0,0
"682",2022-06-07,"05",6,7,2022,23,3,"Tue","No Holiday",59.1,0.02,0,8.9,0,0
"683",2022-06-07,"06",6,7,2022,23,3,"Tue","No Holiday",59.1,0.02,0,8.9,0,0
"684",2022-06-07,"07",6,7,2022,23,3,"Tue","No Holiday",59.1,0.02,0,8.9,0,0
"685",2022-06-07,"08",6,7,2022,23,3,"Tue","No Holiday",59.1,0.02,0,8.9,0,0
"686",2022-06-07,"09",6,7,2022,23,3,"Tue","No Holiday",59.1,0.02,0,8.9,0,0
"687",2022-06-07,"10",6,7,2022,23,3,"Tue","No Holiday",59.1,0.02,0,8.9,0,0
"688",2022-06-07,"11",6,7,2022,23,3,"Tue","No Holiday",59.1,0.02,0,8.9,0,0
"689",2022-06-07,"12",6,7,2022,23,3,"Tue","No Holiday",59.1,0.02,0,8.9,0,0
"690",2022-06-07,"13",6,7,2022,23,3,"Tue","No Holiday",59.1,0.02,0,8.9,0,0
"691",2022-06-07,"14",6,7,2022,23,3,"Tue","No Holiday",59.1,0.02,0,8.9,0,0
"692",2022-06-07,"15",6,7,2022,23,3,"Tue","No Holiday",59.1,0.02,0,8.9,0,1
"693",2022-06-07,"16",6,7,2022,23,3,"Tue","No Holiday",59.1,0.02,0,8.9,0,1
"694",2022-06-07,"17",6,7,2022,23,3,"Tue","No Holiday",59.1,0.02,0,8.9,0,1
"695",2022-06-07,"18",6,7,2022,23,3,"Tue","No Holiday",59.1,0.02,0,8.9,0,1
"696",2022-06-07,"19",6,7,2022,23,3,"Tue","No Holiday",59.1,0.02,0,8.9,0,1
"697",2022-06-07,"20",6,7,2022,23,3,"Tue","No Holiday",59.1,0.02,0,8.9,0,1
"698",2022-06-07,"21",6,7,2022,23,3,"Tue","No Holiday",59.1,0.02,0,8.9,0,0
"699",2022-06-07,"22",6,7,2022,23,3,"Tue","No Holiday",59.1,0.02,0,8.9,0,0
"700",2022-06-07,"23",6,7,2022,23,3,"Tue","No Holiday",59.1,0.02,0,8.9,0,0
"701",2022-06-08,"00",6,8,2022,23,4,"Wed","No Holiday",62.5,0.09,0,10.3,0,0
"702",2022-06-08,"01",6,8,2022,23,4,"Wed","No Holiday",62.5,0.09,0,10.3,0,0
"703",2022-06-08,"02",6,8,2022,23,4,"Wed","No Holiday",62.5,0.09,0,10.3,0,0
"704",2022-06-08,"03",6,8,2022,23,4,"Wed","No Holiday",62.5,0.09,0,10.3,0,0
"705",2022-06-08,"04",6,8,2022,23,4,"Wed","No Holiday",62.5,0.09,0,10.3,0,0
"706",2022-06-08,"05",6,8,2022,23,4,"Wed","No Holiday",62.5,0.09,0,10.3,0,0
"707",2022-06-08,"06",6,8,2022,23,4,"Wed","No Holiday",62.5,0.09,0,10.3,0,0
"708",2022-06-08,"07",6,8,2022,23,4,"Wed","No Holiday",62.5,0.09,0,10.3,0,0
"709",2022-06-08,"08",6,8,2022,23,4,"Wed","No Holiday",62.5,0.09,0,10.3,0,0
"710",2022-06-08,"09",6,8,2022,23,4,"Wed","No Holiday",62.5,0.09,0,10.3,0,0
"711",2022-06-08,"10",6,8,2022,23,4,"Wed","No Holiday",62.5,0.09,0,10.3,0,0
"712",2022-06-08,"11",6,8,2022,23,4,"Wed","No Holiday",62.5,0.09,0,10.3,0,0
"713",2022-06-08,"12",6,8,2022,23,4,"Wed","No Holiday",62.5,0.09,0,10.3,0,0
"714",2022-06-08,"13",6,8,2022,23,4,"Wed","No Holiday",62.5,0.09,0,10.3,0,0
"715",2022-06-08,"14",6,8,2022,23,4,"Wed","No Holiday",62.5,0.09,0,10.3,0,0
"716",2022-06-08,"15",6,8,2022,23,4,"Wed","No Holiday",62.5,0.09,0,10.3,0,1
"717",2022-06-08,"16",6,8,2022,23,4,"Wed","No Holiday",62.5,0.09,0,10.3,0,1
"718",2022-06-08,"17",6,8,2022,23,4,"Wed","No Holiday",62.5,0.09,0,10.3,0,1
"719",2022-06-08,"18",6,8,2022,23,4,"Wed","No Holiday",62.5,0.09,0,10.3,0,1
"720",2022-06-08,"19",6,8,2022,23,4,"Wed","No Holiday",62.5,0.09,0,10.3,0,1
"721",2022-06-08,"20",6,8,2022,23,4,"Wed","No Holiday",62.5,0.09,0,10.3,0,1
